easting,northing,density
449300.0,440300.0,0.7781513
471300.0,440300.0,0.90309
452500.0,439900.0,0.47712126
462500.0,439900.0,0.30102998
471700.0,439900.0,0.30102998
453700.0,439500.0,0.9542425
454100.0,439500.0,0.47712126
454500.0,439500.0,0.845098
462500.0,439500.0,0.69897
472100.0,439500.0,0.30102998
455300.0,439100.0,0.845098
455700.0,439100.0,0.60205996
481700.0,439100.0,1.0791812
482100.0,439100.0,0.47712126
456900.0,438300.0,0.69897
471700.0,438300.0,0.7781513
481300.0,438300.0,0.7781513
457300.0,437900.0,0.90309
471700.0,437900.0,0.9542425
481300.0,437900.0,0.845098
457700.0,437500.0,0.69897
462500.0,437500.0,0.60205996
481300.0,437500.0,0.7781513
458100.0,437100.0,0.60205996
472100.0,437100.0,0.845098
480900.0,437100.0,0.7781513
462900.0,436700.0,0.30102998
458500.0,436300.0,0.60205996
462900.0,436300.0,0.47712126
472500.0,436300.0,1.0
480500.0,436300.0,0.845098
458900.0,435900.0,0.7781513
472900.0,435900.0,0.60205996
459300.0,435500.0,0.7781513
463300.0,435500.0,0.47712126
480100.0,435500.0,0.69897
479700.0,435100.0,0.69897
459700.0,434700.0,0.60205996
460100.0,434300.0,0.47712126
463700.0,434300.0,0.47712126
473300.0,434300.0,0.7781513
479300.0,434300.0,0.9542425
473300.0,433900.0,1.0
479300.0,433900.0,0.30102998
460500.0,433500.0,0.47712126
460900.0,433500.0,0.60205996
473300.0,433500.0,0.90309
478900.0,433500.0,0.60205996
463300.0,433100.0,0.90309
473700.0,433100.0,0.30102998
461300.0,432700.0,0.90309
474100.0,432700.0,0.9542425
461700.0,432300.0,0.47712126
463700.0,432300.0,0.47712126
474500.0,432300.0,0.60205996
461700.0,431900.0,0.845098
474900.0,431900.0,0.69897
478100.0,431500.0,0.60205996
461700.0,431100.0,0.60205996
462900.0,431100.0,0.69897
477700.0,431100.0,1.0
492100.0,431100.0,0.845098
475300.0,430700.0,0.69897
492500.0,430700.0,0.30102998
475300.0,430300.0,1.0
476900.0,430300.0,1.0413927
491700.0,430300.0,1.1139433
492100.0,430300.0,0.60205996
492500.0,430300.0,1.0
492900.0,430300.0,0.60205996
492900.0,429900.0,0.60205996
493300.0,429900.0,0.69897
462100.0,429500.0,0.47712126
476500.0,429500.0,0.90309
493700.0,429500.0,0.47712126
476100.0,429100.0,0.9542425
494100.0,429100.0,0.30102998
462500.0,428700.0,0.47712126
475700.0,428700.0,1.0413927
493300.0,428700.0,0.845098
474900.0,428300.0,0.845098
462900.0,427900.0,0.60205996
473700.0,427900.0,0.9542425
474500.0,427900.0,1.0
474900.0,427900.0,0.47712126
494500.0,427900.0,0.60205996
494900.0,427900.0,0.69897
498100.0,427900.0,0.69897
499300.0,427900.0,1.0
499700.0,427900.0,0.90309
500100.0,427900.0,0.47712126
500900.0,427900.0,0.9542425
474500.0,427500.0,1.0791812
494900.0,427500.0,0.47712126
497700.0,427500.0,0.69897
501300.0,427500.0,0.30102998
502100.0,427500.0,0.9542425
474100.0,427100.0,0.60205996
495300.0,427100.0,0.69897
495700.0,427100.0,1.0413927
496500.0,427100.0,0.845098
497300.0,427100.0,0.69897
473700.0,426700.0,1.2041199
496100.0,426700.0,0.30102998
496500.0,426700.0,0.47712126
496900.0,426700.0,1.1760913
498900.0,426700.0,0.30102998
473300.0,426300.0,1.4313638
497700.0,426300.0,0.60205996
498100.0,426300.0,0.30102998
500500.0,426300.0,0.7781513
502500.0,426300.0,0.47712126
472900.0,425900.0,0.30102998
473300.0,425900.0,1.2304488
502500.0,425900.0,1.0413927
472500.0,425500.0,1.2787535
473300.0,425500.0,0.30102998
472500.0,425100.0,1.0
473300.0,425100.0,0.60205996
472100.0,424700.0,0.47712126
473300.0,424700.0,0.30102998
502500.0,424700.0,0.30102998
471700.0,424300.0,1.0413927
502500.0,424300.0,0.60205996
469300.0,423900.0,0.9542425
469700.0,423900.0,1.0413927
470500.0,423900.0,0.7781513
470900.0,423900.0,0.9542425
