x,y,seq,shape
638.1,573.9,8,169
658.2,573.1,9,169
670.2,562.5,10,169
694.3,555.0,11,169
710.4,541.4,12,169
721.2,526.5,13,169
710.0,510.4,14,169
706.4,499.1,15,169
694.3,492.0,16,169
670.2,494.7,17,169
650.2,481.7,18,169
643.1,482.3,19,169
638.1,504.4,20,169
634.1,507.6,21,169
624.1,502.4,22,169
610.0,485.0,23,169
586.0,478.0,24,169
573.9,493.8,25,169
567.9,518.4,26,169
884.3765,0.0,1,171
903.7,24.1,2,171
906.6,44.2,3,171
915.6,52.2,4,171
922.5,72.3,5,171
940.3,88.4,6,171
947.2,102.5,7,171
955.2,105.2,8,171
959.2,111.5,9,171
967.2,112.1,10,171
991.3,108.9,11,171
1032.4,96.5,12,171
1029.4,84.4,13,171
1023.4,77.4,14,171
1011.4,77.4,15,171
1004.3,72.3,16,171
995.3,50.2,17,171
999.0,32.2,18,171
995.1,20.1,19,171
999.6,12.1,20,171
1000.1,0.0,21,171
818.7,386.8,1,173
836.8,401.9,2,173
854.8,406.6,3,173
864.1,397.9,4,173
871.6,369.7,5,173
870.4,361.7,6,173
866.9,356.7,7,173
850.8,356.7,8,173
822.7,372.8,9,173
818.7,386.8,10,173
742.7,586.8,1,175
745.5,602.8,2,175
750.5,608.9,3,175
814.7,634.4,4,175
834.8,636.6,5,175
854.8,649.1,6,175
866.9,649.6,7,175
876.1,643.0,8,175
882.7,631.0,9,175
890.6,586.8,10,175
907.4,578.7,11,175
913.4,566.7,12,175
925.4,518.4,13,175
939.1,502.9,14,175
975.3,479.8,15,175
976.8,470.2,16,175
988.2,454.1,17,175
988.1,418.0,18,175
983.3,404.2,19,175
939.5,434.0,20,175
925.1,458.2,21,175
915.1,465.5,22,175
896.0,462.2,23,175
883.6,450.1,24,175
887.2,434.0,25,175
883.4,422.0,26,175
887.1,385.8,27,175
896.0,365.7,28,175
910.5,345.6,29,175
935.1,326.2,30,175
941.0,317.5,31,175
947.7,277.3,32,175
931.1,260.0,33,175
882.9,240.5,34,175
862.9,242.1,35,175
846.8,278.5,36,175
803.7,305.4,37,175
790.6,300.4,38,175
778.6,288.7,39,175
770.6,288.4,40,175
760.5,293.4,41,175
755.5,313.5,42,175
757.5,329.6,43,175
754.3,361.7,44,175
762.5,378.2,45,175
789.0,414.0,46,175
786.4,426.0,47,175
793.1,438.1,48,175
790.6,441.4,49,175
781.6,442.1,50,175
779.1,446.1,51,175
794.4,490.3,52,175
792.1,498.4,53,175
778.6,501.5,54,175
762.5,497.1,55,175
738.5,504.4,56,175
726.4,498.0,57,175
702.3,474.6,58,175
686.3,466.5,59,175
674.2,468.7,60,175
642.1,461.8,61,175
610.0,467.6,62,175
586.0,453.5,63,175
565.1,474.2,64,175
541.806,523.97156,65,175
537.8,526.5,66,175
991.3043,639.0142,1,177
999.3,643.0,2,177
999.3,647.1,3,177
991.3,647.1,4,177
991.3,639.0,5,177
