easting,northing,density
260000,660000,0.0076781325
270000,210000,0.0040650405
280000,80000,0.0028901733
430000,560000,0.0043117744
360000,350000,0.0025974025
440000,260000,0.002631579
510000,320000,0.0057142857
390000,450000,0.0044776117
630000,310000,0.0017793594
480000,340000,0.007633588
490000,290000,0.018348623
380000,810000,0.0023255814
340000,130000,0.007246377
170000,230000,0.04761905
290000,200000,0.010204081
520000,140000,0.0049309665
430000,310000,0.0065717413
310000,160000,0.0063211126
560000,100000,0.005966587
620000,270000,0.008097166
360000,200000,0.0050083473
500000,280000,0.0038022813
560000,200000,0.0076045627
320000,520000,0.0037037036
410000,390000,0.0116959065
380000,100000,0.0073891627
580000,100000,0.010810811
410000,560000,0.0027510317
380000,790000,0.009433962
260000,650000,0.0063434527
460000,120000,0.0035460992
200000,540000,0.011976048
430000,460000,0.0019880715
330000,650000,0.009433962
360000,740000,0.004140787
540000,200000,0.005727377
440000,500000,0.0034843206
410000,410000,0.002793296
420000,370000,0.0027777778
290000,360000,0.009433962
500000,130000,0.003327787
550000,160000,0.0030165913
280000,550000,0.0051020407
340000,180000,0.00921659
240000,650000,0.0032894737
620000,220000,0.0022573364
320000,670000,0.0056179776
410000,240000,0.005988024
430000,1110000,0.012
380000,250000,0.004221636
580000,250000,0.014981274
290000,680000,0.001610306
450000,460000,0.0032051282
320000,840000,0.0051282053
330000,480000,0.011019284
400000,860000,0.016
410000,270000,0.0022970904
490000,420000,0.014634146
280000,50000,0.0037688443
440000,530000,0.003726708
460000,160000,0.004213483
590000,340000,0.0054054055
500000,240000,0.007423905
560000,240000,0.0016233766
400000,160000,0.0022935779
310000,190000,0.0038669761
270000,200000,0.0062370063
430000,420000,0.0056926
330000,340000,0.0059435363
270000,630000,0.022727273
380000,660000,0.008333334
370000,120000,0.0023640662
490000,260000,0.005446623
440000,100000,0.0016652789
570000,190000,0.003147954
380000,230000,0.009375
550000,130000,0.0021857924
280000,580000,0.006535948
340000,450000,0.0070588235
400000,320000,0.002570694
430000,1140000,0.01604278
190000,700000,0.030303031
470000,510000,0.009049774
430000,300000,0.0032573289
440000,250000,0.0054945056
520000,150000,0.006049607
430000,140000,0.013265306
490000,140000,0.0036101083
310000,470000,0.009478673
260000,670000,0.0032520324
340000,300000,0.0071174377
270000,190000,0.007674597
340000,730000,0.002218935
270000,90000,0.006666667
350000,680000,0.013745705
380000,510000,0.041237112
460000,400000,0.0023547881
350000,250000,0.006451613
420000,620000,0.007246377
430000,570000,0.002566296
510000,200000,0.0030175014
610000,150000,0.008088979
530000,260000,0.004761905
370000,150000,0.0023584906
480000,180000,0.0058381986
330000,620000,0.021052632
580000,260000,0.0055309734
430000,450000,0.008633094
370000,580000,0.009708738
530000,380000,0.0056818184
530000,100000,0.0042321645
200000,550000,0.0036764706
410000,400000,9.3457947E-4
400000,440000,0.010337323
300000,200000,0.0036764706
300000,790000,0.021276595
390000,300000,0.014954173
460000,130000,0.00949367
590000,220000,0.005323194
470000,240000,0.01058201
340000,1000000,0.0065789474
360000,470000,0.0029498525
340000,170000,0.007121058
580000,110000,0.006451613
470000,390000,0.002994012
450000,320000,0.0054274085
620000,230000,0.004651163
240000,640000,0.0023364485
240000,340000,0.01754386
270000,600000,0.015625
330000,490000,0.002096436
370000,430000,0.0014947683
370000,860000,0.0044444446
380000,390000,0.0077277455
490000,110000,0.010452962
360000,750000,0.010638298
420000,490000,0.00243309
500000,120000,0.0021786492
410000,550000,0.0024671052
270000,60000,0.0023980816
550000,280000,0.0116054155
230000,530000,0.05
280000,570000,0.0067114094
380000,220000,0.0056818184
350000,810000,0.013986014
290000,510000,0.0061728396
460000,410000,0.0014619883
440000,520000,0.008363202
240000,620000,0.01010101
320000,120000,0.009592326
640000,280000,0.014760148
280000,60000,0.00789266
360000,330000,0.011331445
400000,310000,0.0073649753
530000,250000,0.0058708414
510000,340000,0.013333334
550000,140000,0.0037278659
430000,580000,0.002247191
430000,150000,0.0039525693
350000,390000,0.006237817
450000,1170000,0.012048192
310000,180000,0.004471772
340000,720000,0.0027777778
350000,670000,0.006756757
350000,240000,0.006756757
610000,160000,0.0035971224
430000,430000,0.0072383075
300000,640000,0.009803922
350000,100000,0.0057142857
270000,340000,0.010869565
570000,180000,0.003229974
490000,270000,0.0026954177
320000,270000,0.02259887
480000,470000,0.0040983604
340000,1020000,0.00729927
210000,210000,0.012605042
560000,230000,0.0042918455
400000,170000,0.008797654
310000,460000,0.0029850747
240000,90000,0.015384615
320000,690000,0.007976072
330000,630000,0.004115226
480000,190000,0.00538358
300000,370000,0.0025062656
250000,90000,0.007380074
350000,520000,0.009118541
310000,300000,0.0060975607
570000,310000,0.0037313432
230000,110000,0.015151516
490000,120000,0.004784689
420000,350000,0.002008032
470000,230000,0.004672897
440000,240000,0.004398827
290000,60000,0.0064267353
520000,160000,0.0028445823
620000,240000,0.0034364262
370000,420000,0.0027427317
460000,290000,0.0035885167
390000,310000,0.004210526
330000,200000,0.0061919503
470000,500000,0.0054644807
430000,1130000,0.005376344
210000,920000,0.013422819
460000,140000,0.003816794
330000,350000,0.0021261517
380000,380000,0.0022898265
290000,660000,0.008519702
410000,110000,0.0018416207
410000,540000,0.008174387
240000,200000,0.00243309
450000,1180000,0.012269938
490000,400000,0.018181818
470000,380000,0.0056818184
340000,160000,0.0114613185
270000,610000,0.006134969
320000,110000,0.006430868
240000,350000,0.012658228
400000,300000,0.0067377877
320000,540000,0.010869565
450000,330000,0.0044660983
320000,970000,0.008403362
