x,y,seq,shape
493.1025,321.39136,1,0
520.4,321.4,2,0
493.1,321.5,3,0
135.78186,461.64432,1,2
135.8,485.6,2,2
135.7,461.9,3,2
474.0454,187.53249,1,4
473.3,188.1,2,4
478.8,182.5,3,5
483.6,179.1,4,5
486.0,177.9,5,6
524.1,141.6,6,6
524.1,145.2,7,7
486.0,179.1,8,7
527.6,135.7,9,8
531.4,133.3,10,8
528.8,139.0,11,8
474.0454,186.98051,1,10
472.5,188.1,2,10
476.4,184.5,3,11
483.6,178.8,4,11
478.9,185.7,5,12
476.4,187.2,6,12
486.0,177.6,7,13
524.1,141.4,8,13
524.3,145.2,9,14
486.0,179.4,10,14
527.5,135.7,11,15
531.6,133.3,12,15
528.8,139.3,13,15
476.42752,185.15652,1,17
475.6,185.7,2,17
478.8,182.8,3,18
481.2,181.5,4,18
481.5,183.3,5,19
478.8,184.8,6,19
521.7,144.1,7,20
483.6,179.6,8,20
512.4,157.1,9,21
486.0,178.7,10,21
527.9,135.7,11,22
530.8,135.7,12,22
528.8,138.5,13,22
426.3,150.0,1,24
428.4,147.6,2,24
429.1,150.0,3,25
423.5,154.8,4,25
435.6,138.1,5,26
452.6,112.2,6,26
435.9,141.0,7,26
452.3,109.5,8,27
452.6,109.0,9,27
457.0,102.4,10,28
455.0,106.0,11,28
475.3,185.7,1,30
474.0,188.1,2,30
476.4,186.7,3,30
478.8,182.7,4,31
483.6,179.3,5,31
486.0,178.2,6,32
521.7,143.9,7,32
502.9,166.7,8,33
486.0,178.9,9,33
527.8,135.7,10,34
531.1,135.7,11,34
528.8,138.8,12,34
452.9,183.3,1,36
449.3,185.7,2,36
471.7,171.4,3,36
455.0,180.7,4,37
474.0,168.5,5,37
476.4,166.3,6,38
483.5,161.9,7,38
476.4,167.1,8,38
497.9,321.5,1,40
516.4,321.4,2,40
495.5,321.4,3,40
497.9,321.5,4,40
445.45975,187.85194,1,42
445.0,188.1,2,42
447.5,185.7,3,43
452.6,181.8,4,43
455.0,179.8,5,44
474.0,167.0,6,44
469.3,173.5,7,45
455.0,182.2,8,45
476.4,165.3,9,46
483.6,161.3,10,46
502.6,142.6,11,47
500.2,144.8,12,47
474.0454,186.42857,1,49
471.7,188.1,2,49
476.4,184.3,3,50
526.5,138.1,4,50
526.6,142.9,5,51
500.2,169.7,6,51
476.4,187.5,7,51
527.3,135.7,8,52
531.9,133.3,9,52
528.8,139.6,10,52
488.3,177.0,1,54
490.7,174.1,2,54
499.9,164.3,3,55
521.7,144.7,4,55
521.9,147.6,5,56
500.2,167.8,6,56
526.5,139.9,7,57
526.5,141.1,8,57
522.5,595.2,1,59
521.6882,592.95636,2,59
521.2,595.2,3,59
524.0,602.4,4,60
543.1,675.8,5,60
545.5,673.4,6,60
541.6,642.9,7,60
524.1,596.9,8,60
526.7,604.8,1,62
526.2,604.8,2,62
528.8,611.9,3,63
543.1,668.8,4,63
539.3,640.5,5,63
528.9,607.1,6,63
295.3851,887.6517,1,65
294.7,892.9,2,65
296.8,883.3,3,66
306.4,828.6,4,66
300.2,876.2,5,67
297.8,887.6,6,67
328.73502,134.88457,1,69
328.0,138.1,2,69
334.2,126.2,3,70
345.4,104.9,4,70
347.1,102.4,5,71
347.8,101.5,6,71
348.5,97.6,7,72
352.6,90.5,8,72
350.2,101.3,9,72
388.28845,160.89745,1,74
387.9,161.9,2,74
400.2,148.8,3,75
419.3,131.0,4,75
400.2,151.8,5,75
419.25623,138.85416,1,77
417.6,140.5,2,77
431.2,128.3,3,78
431.2,128.8,4,78
421.6,158.2,1,80
418.9,159.5,2,80
420.4,157.1,3,80
419.5,159.5,4,81
418.9,159.5,5,81
423.5,152.4,6,82
450.2,112.5,7,82
450.2,121.2,8,83
424.0,156.2,9,83
451.4,109.5,10,84
452.6,107.7,11,84
454.3,104.8,12,85
455.0,97.7,13,85
459.0,100.0,14,85
455.0,109.4,15,85
405.2061,195.2381,1,87
409.7,196.6,2,87
412.1,195.3,3,88
416.9,190.5,4,88
412.1,192.7,5,89
411.6,195.2,6,89
410.0,197.6,7,90
407.1,202.4,8,90
412.1,203.4,9,90
426.4,196.4,10,90
476.4,156.4,11,90
507.1,121.4,12,90
516.1,119.0,13,90
511.6,126.2,14,91
514.5,120.4,15,91
445.45975,187.63036,1,93
444.5,188.1,2,93
447.8,185.4,3,94
452.6,181.4,4,94
455.0,179.6,5,95
483.6,161.1,6,95
476.4,169.0,7,96
455.0,182.5,8,96
502.6,142.5,9,97
502.6,143.4,10,97
445.45975,188.07352,1,99
447.8,185.9,2,99
445.5,188.1,3,99
447.8,185.9,4,100
452.6,182.2,5,100
455.0,180.1,6,101
474.0,167.5,7,101
472.1,171.4,8,102
455.0,181.9,9,102
476.4,165.6,10,103
483.6,161.5,11,103
481.6,164.3,12,104
476.4,168.1,13,104
502.6,142.8,14,105
497.9,147.4,15,105
500.2,145.7,16,105
443.0776,189.62215,1,107
442.8,190.5,2,107
447.8,185.1,3,108
483.6,160.7,4,108
474.0,170.1,5,109
447.8,187.5,6,109
486.0,158.5,7,110
490.7,153.9,8,110
490.9,157.1,9,111
486.0,161.2,10,111
502.6,142.1,11,112
502.6,143.9,12,112
443.1,188.1,1,114
442.3,190.5,2,114
447.8,185.0,3,115
483.6,160.5,4,115
474.0,170.3,5,116
447.8,187.9,6,116
486.0,158.4,7,117
495.5,148.9,8,117
495.5,152.4,9,118
486.0,161.5,10,118
502.6,142.0,11,119
502.6,144.1,12,119
488.33826,175.88393,1,121
493.1,171.4,2,121
488.3,177.5,3,122
487.9,176.2,4,122
499.8,164.3,5,123
521.7,144.5,6,123
514.8,154.8,7,124
500.2,168.1,8,124
526.5,139.7,9,125
526.5,141.4,10,125
490.72037,175.50053,1,127
490.9,176.2,2,127
497.4,169.0,3,128
495.5,171.0,4,128
497.9,169.3,5,128
500.1,164.3,6,129
502.6,162.3,7,129
507.3,157.1,8,130
512.2,154.5,9,130
514.3,152.4,10,131
521.4,145.2,11,131
524.1,143.2,12,132
526.5,140.5,13,132
514.5,153.5,14,132
521.7,144.3,1,134
488.3,178.1,2,134
512.3,157.1,3,134
528.1,135.7,4,135
530.5,135.7,5,135
526.5,139.4,6,135
151.71642,759.5238,1,137
152.2,766.7,2,137
157.9,769.0,3,137
154.6,771.4,4,137
159.6,787.8,5,137
166.3,790.5,6,137
161.1,800.0,7,137
169.4,807.1,8,137
167.6,814.3,9,137
173.9,825.6,10,137
178.7,840.5,11,138
183.4,847.5,12,138
191.6,845.2,13,138
183.2,852.4,14,138
192.3,869.0,15,138
194.7,883.3,16,138
199.5,885.7,17,138
202.5,898.3,18,138
212.0,900.0,19,138
176.3,823.0,20,139
176.3,824.3,21,139
335.8814,124.70239,1,141
335.0,126.2,2,141
336.9,121.4,3,142
347.8,104.2,4,142
389.7,159.5,1,144
388.1,161.9,2,144
390.7,160.0,3,144
400.2,148.9,4,145
414.5,135.3,5,145
416.7,133.3,6,146
416.9,135.1,7,146
414.6,138.1,8,147
400.2,151.5,9,147
421.63837,156.04057,1,149
420.8,157.1,2,149
425.3,150.0,3,150
450.2,112.9,4,150
440.8,135.7,5,151
426.4,153.2,6,151
451.7,109.5,7,152
452.6,108.1,8,152
454.7,104.8,9,153
457.4,99.7,10,153
455.0,108.9,11,153
424.0205,153.57144,1,155
423.3,154.8,2,155
426.1,150.0,3,156
431.2,144.8,4,156
431.2,147.6,5,157
426.4,152.6,6,157
435.4,138.1,7,158
450.2,113.8,8,158
445.5,128.6,9,159
435.9,141.2,10,159
452.2,109.5,11,160
452.6,108.8,12,160
456.8,102.4,13,161
457.4,105.0,14,161
423.1,154.8,1,163
421.4,157.1,2,163
424.0,155.5,3,163
425.9,150.0,4,164
431.2,144.6,5,164
431.3,147.6,6,165
426.4,152.7,7,165
435.3,138.1,8,166
450.2,113.6,9,166
445.6,128.6,10,167
435.9,141.4,11,167
452.0,109.5,12,168
452.6,108.6,13,168
456.5,102.4,14,169
457.4,105.1,15,169
445.45975,187.40877,1,171
444.1,188.1,2,171
447.8,185.2,3,172
452.6,181.0,4,172
455.0,179.3,5,173
483.6,160.9,6,173
476.6,169.0,7,174
455.0,182.8,8,174
488.3,156.4,9,175
490.7,154.0,10,175
490.7,157.1,11,176
488.3,159.3,12,176
502.6,142.3,13,177
502.6,143.7,14,177
448.3,185.7,1,179
452.6,182.6,2,179
455.0,180.4,3,180
474.0,168.0,4,180
471.9,171.4,5,181
455.0,181.6,6,181
476.4,166.0,7,182
486.0,160.0,8,182
483.8,161.9,9,183
476.4,167.6,10,183
497.9,147.5,11,184
500.2,145.5,12,184
495.5,149.7,13,184
491.0,176.2,1,186
488.3,176.4,2,186
490.7,174.8,3,186
500.0,164.3,4,187
505.0,159.9,5,187
507.1,157.1,6,188
512.2,154.2,7,188
514.5,151.9,8,189
521.7,144.9,9,189
521.8,147.6,10,190
514.5,154.7,11,190
526.5,140.2,12,191
524.1,142.5,13,191
411.4437,380.9524,1,193
417.4,388.1,2,193
419.5,404.8,3,193
433.5,436.7,4,193
438.3,443.0,5,193
440.7,438.6,6,193
442.3,440.5,7,193
448.2,450.0,8,193
445.3,452.4,9,193
448.9,454.8,10,193
452.4,469.0,11,193
459.1,473.8,12,193
456.3,476.2,13,194
457.4,474.9,14,194
630.2,242.9,1,196
628.4,242.9,2,196
638.4,264.3,3,197
640.8,269.0,4,197
528.8,614.2,1,199
543.1,674.4,2,199
540.1,640.5,3,199
528.8,606.5,4,199
526.6,602.4,5,200
526.5,601.9,6,200
286.7,814.3,1,202
278.1,861.9,2,202
281.1,866.8,3,202
400.8,64.3,1,204
403.4,61.9,2,204
400.2,56.5,3,204
385.9,65.5,4,204
371.6,67.5,5,204
366.8,64.5,6,204
302.5,92.0,7,204
285.9,107.2,8,204
285.9,92.5,9,204
273.4,102.4,10,204
390.6706,159.03755,1,206
391.0,159.5,2,206
394.9,154.8,3,207
393.1,156.9,4,207
395.4,155.2,5,207
400.2,149.1,6,208
412.1,137.6,7,208
414.3,135.7,8,209
414.5,137.0,9,209
412.3,140.5,10,210
400.2,151.3,11,210
421.63837,155.75948,1,212
420.6,157.1,2,212
423.8,152.4,3,213
450.2,112.7,4,213
441.0,135.7,5,214
424.0,156.0,6,214
451.6,109.5,7,215
452.6,107.9,8,215
454.5,104.8,9,216
455.0,98.9,10,216
457.4,99.1,11,216
458.3,104.8,12,216
455.0,109.1,13,216
421.63837,156.32167,1,218
421.0,157.1,2,218
425.5,150.0,3,219
431.2,144.3,4,219
435.1,138.1,5,220
450.2,113.2,6,220
440.7,135.6,7,221
435.9,141.7,8,221
451.8,109.5,9,222
452.6,108.3,10,222
454.8,104.8,11,223
457.4,100.2,12,223
455.0,108.7,13,223
421.63837,156.60274,1,225
421.2,157.1,2,225
425.7,150.0,3,226
431.2,144.4,4,226
431.5,147.6,5,227
426.4,152.9,6,227
435.2,138.1,7,228
450.2,113.4,8,228
445.8,128.6,9,229
435.9,141.5,10,229
451.9,109.5,11,230
452.6,108.5,12,230
456.3,102.4,13,231
457.4,105.3,14,231
124.9,242.9,1,233
121.5,240.2,2,233
125.4,238.1,3,234
129.3,238.1,4,234
123.9,245.9,5,234
109.6,246.1,6,234
101.1,250.0,7,234
101.5,257.1,8,234
94.2,271.4,9,234
116.7,239.3,10,235
119.1,243.5,11,235
123.9,243.4,12,235
119.9,235.7,13,236
133.4,224.1,14,236
131.0,225.0,15,236
95.1,273.8,16,237
120.7,281.0,17,237
104.4,283.3,18,237
101.5,290.5,19,237
105.8,292.9,20,237
103.7,297.6,21,237
108.5,300.0,22,237
102.8,304.8,23,237
135.8,303.3,24,237
133.4,307.2,25,237
138.6,309.5,26,237
142.9,320.7,27,237
149.3,319.0,28,237
147.7,325.0,29,237
142.9,322.4,30,237
140.2,326.2,31,237
146.3,328.6,32,237
145.3,334.7,33,237
150.9,333.3,34,237
144.0,354.8,35,237
145.3,358.6,36,237
150.1,348.9,37,237
153.5,371.4,38,237
147.5,383.3,39,237
151.4,385.7,40,237
154.0,397.6,41,237
165.9,402.4,42,237
170.4,411.9,43,237
147.7,408.2,44,237
137.0,419.0,45,237
129.4,469.0,46,237
132.4,497.6,47,237
153.8,573.8,48,237
166.7,592.0,49,237
203.6,609.5,50,237
211.1,642.9,51,237
222.5,671.4,52,237
221.6,721.4,53,237
224.6,740.5,54,237
221.5,753.8,55,237
208.5,738.1,56,237
208.2,728.6,57,237
214.4,723.0,58,237
219.2,724.6,59,237
220.4,719.0,60,237
200.1,715.4,61,237
182.1,726.2,62,237
171.5,758.8,63,237
166.7,757.3,64,237
609.8273,195.00385,1,239
623.5,197.6,2,239
609.5,195.2,3,239
312.1,475.7,1,241
293.0,500.5,2,241
289.9,500.0,3,241
294.7,492.9,4,241
293.0,490.8,5,241
273.9,514.3,6,241
267.7,514.3,7,241
312.7,478.6,8,242
312.5,476.2,9,242
314.3,471.4,10,243
343.0,445.4,11,243
350.2,427.8,12,243
609.7,378.6,1,245
612.2,395.8,2,245
609.8273,374.91495,3,245
609.7,378.6,4,245
518.5,607.1,1,247
521.7,631.0,2,247
519.306,603.2894,3,247
518.5,607.1,4,247
381.1,826.3,1,249
387.1,828.6,2,249
385.6,840.5,3,249
376.9,873.8,4,249
374.6,897.6,5,249
371.6,900.0,6,249
277.8,90.5,1,251
273.9,86.5,2,251
271.7,83.3,3,252
269.2,80.3,4,252
265.9,83.3,5,252
260.5,95.2,6,252
274.2,100.0,7,253
283.5,91.1,8,253
295.4,93.9,9,253
304.9,88.4,10,253
312.1,88.4,11,253
328.7,77.2,12,253
369.2,60.5,13,253
374.0,64.6,14,253
390.7,62.2,15,253
400.2,53.8,16,253
407.3,60.9,17,253
435.9,57.9,18,253
440.1,59.5,19,253
439.1,61.9,20,253
435.0,66.7,21,254
428.4,64.3,22,254
438.3,62.7,23,254
381.1,104.1,1,256
377.6,111.9,2,256
385.5,97.6,3,257
390.7,91.3,4,257
391.7,88.1,5,258
402.6,71.6,6,258
402.7,76.2,7,259
393.1,91.9,8,259
407.3,67.9,9,260
409.5,69.0,10,260
407.3,70.9,11,260
395.4,125.7,1,262
392.9,126.2,2,262
394.1,123.8,3,262
393.4,126.2,4,263
392.9,126.2,5,263
395.0,121.4,6,264
407.3,104.8,7,264
408.3,102.4,8,265
412.1,98.2,9,265
416.9,94.3,10,266
416.9,96.2,11,266
393.0527,125.308655,1,268
392.2,126.2,2,268
394.3,121.4,3,269
414.5,95.3,4,269
400.2,118.9,5,270
395.4,126.1,6,270
419.3,92.7,7,271
416.9,93.8,8,271
393.0527,125.683426,1,273
392.5,126.2,2,273
394.7,121.4,3,274
412.1,97.9,4,274
400.2,118.8,5,275
395.4,125.9,6,275
416.9,94.1,7,276
416.9,96.4,8,276
407.34552,151.08363,1,278
406.0,152.4,2,278
416.9,142.8,3,279
419.3,140.6,4,279
414.5,144.1,5,279
443.0776,199.37642,1,281
441.4,200.0,2,281
445.5,196.2,3,282
459.8,186.1,4,282
452.6,195.1,5,283
445.5,199.1,6,283
464.5,182.5,7,284
466.9,181.3,8,284
471.7,178.4,9,285
469.3,179.7,10,285
474.0,170.5,1,287
441.8,190.5,2,287
462.1,173.1,3,287
483.6,160.3,4,287
486.0,158.2,5,288
495.5,148.8,6,288
495.7,152.4,7,289
486.0,161.7,8,289
502.6,141.8,9,290
502.6,144.4,10,290
524.0703,182.30954,1,292
522.9,183.3,2,292
528.8,177.8,3,293
531.2,175.4,4,293
533.6,173.2,5,294
538.4,169.6,6,294
131.0,223.8,1,296
135.4,223.8,2,296
120.6,235.7,3,296
121.5,238.6,4,296
128.6,236.7,5,296
128.8,242.9,6,296
121.5,247.3,7,296
102.4,249.9,8,296
102.9,257.1,9,296
97.2,269.0,10,296
102.1,276.2,11,297
122.4,281.0,12,297
119.1,284.1,13,297
104.8,284.4,14,297
103.2,290.5,15,297
107.7,292.9,16,297
105.5,297.6,17,297
110.4,300.0,18,297
105.6,304.8,19,297
135.8,299.5,20,297
137.8,307.1,21,297
152.5,304.5,22,297
150.1,309.4,23,297
141.5,311.9,24,297
150.1,317.8,25,297
147.3,331.0,26,298
151.7,333.3,27,298
147.3,350.0,28,298
150.1,347.7,29,298
151.3,350.0,30,298
154.5,371.4,31,298
149.4,383.3,32,298
154.8,397.0,33,298
166.7,401.5,34,298
172.0,411.9,35,298
169.1,414.2,36,298
150.1,408.4,37,298
140.3,414.3,38,298
135.4,428.6,39,298
130.3,469.0,40,298
133.0,495.2,41,298
154.8,573.4,42,298
164.4,588.9,43,298
181.0,600.0,44,298
204.7,609.5,45,298
213.4,647.6,46,298
223.5,671.4,47,298
225.3,740.5,48,298
222.9,754.8,49,298
210.4,742.9,50,298
205.6,728.6,51,298
212.0,720.8,52,298
216.8,723.4,53,298
216.8,719.4,54,298
200.1,716.5,55,298
193.0,718.5,56,298
179.7,731.0,57,298
171.9,761.9,58,298
176.3,781.0,59,298
185.8,795.2,60,298
95.0,271.4,1,300
102.4,257.1,2,300
102.4,249.5,3,300
118.9,247.6,4,300
128.2,242.9,5,300
128.6,236.9,6,300
121.5,239.2,7,300
120.4,235.7,8,300
134.9,223.8,9,300
131.7,223.8,10,300
121.5,280.7,11,301
119.1,283.8,12,301
104.8,283.9,13,301
102.6,290.5,14,301
107.1,292.9,15,301
104.9,297.6,16,301
109.7,300.0,17,301
104.4,304.8,18,301
135.8,302.0,19,301
137.9,304.8,20,301
135.5,307.1,21,301
140.5,309.5,22,301
141.5,314.3,23,301
150.1,318.3,24,301
150.2,321.4,25,302
146.2,331.0,26,302
147.8,345.2,27,303
147.3,352.4,28,303
147.9,352.4,29,304
150.1,348.1,30,304
154.2,371.4,31,304
148.8,383.3,32,304
152.5,386.3,33,304
153.2,395.2,34,304
166.7,402.1,35,304
171.3,411.9,36,304
169.1,413.9,37,304
150.1,408.2,38,304
139.9,414.3,39,304
130.2,466.7,40,304
132.7,495.2,41,304
154.8,573.9,42,304
163.2,588.1,43,304
176.0,597.6,44,304
204.3,609.5,45,304
213.2,647.6,46,304
223.2,671.4,47,304
225.0,740.5,48,304
221.9,754.8,49,304
207.8,738.1,50,304
206.6,728.6,51,304
212.0,721.9,52,304
217.7,723.8,53,304
217.7,719.0,54,304
200.1,716.2,55,304
193.0,718.2,56,304
179.4,731.0,57,304
171.5,761.5,58,304
164.3,759.5,59,304
171.5,762.6,60,304
173.9,775.0,61,304
169.1,770.6,62,304
164.4,771.4,63,304
495.5,272.7,1,306
516.9,273.8,2,306
493.2,271.4,3,306
495.5,272.7,4,306
123.9,244.0,1,308
126.3,242.9,2,308
116.7,247.7,3,308
102.4,248.3,4,308
98.1,266.7,5,308
93.7,271.4,6,308
123.9,241.6,7,309
128.6,237.6,8,309
126.3,242.9,9,309
112.1,283.3,10,310
103.7,283.3,11,310
100.9,290.5,12,310
105.1,292.9,13,310
103.1,297.6,14,310
108.0,300.0,15,310
101.8,304.8,16,310
135.8,303.8,17,310
132.6,307.1,18,310
138.2,310.1,19,310
142.9,321.4,20,310
148.4,319.0,21,310
147.7,324.5,22,310
142.9,321.5,23,310
139.4,326.2,24,310
145.3,328.1,25,310
145.3,335.3,26,310
150.6,333.3,27,310
143.7,357.1,28,310
145.3,359.1,29,310
150.1,349.3,30,310
152.8,376.2,31,310
146.6,383.3,32,310
150.9,385.7,33,310
153.5,397.6,34,310
165.4,402.4,35,310
170.0,411.9,36,310
147.7,407.8,37,310
138.9,414.3,38,310
134.2,426.2,39,310
129.3,483.3,40,310
143.9,547.6,41,310
151.0,569.0,42,310
162.2,588.1,43,310
181.0,601.6,44,310
203.2,609.5,45,310
208.4,635.7,46,310
222.1,671.4,47,310
221.5,718.7,48,310
200.1,715.0,49,310
188.2,719.6,50,310
177.9,731.0,51,310
173.9,751.7,52,310
169.1,759.6,53,310
166.8,754.8,54,310
169.5,745.2,55,310
166.7,743.3,56,310
155.3,745.2,57,310
151.9,752.4,58,310
151.2,766.7,59,310
156.1,769.0,60,310
153.1,771.4,61,310
161.5,795.2,62,310
160.3,800.0,63,310
167.5,807.1,64,310
166.0,814.3,65,310
171.2,821.4,66,310
166.7,823.8,67,310
312.1,474.4,1,312
299.1,490.5,2,312
313.9,478.6,3,313
313.5,476.2,4,313
313.9,471.4,5,314
341.9,445.2,6,314
350.2,427.3,7,314
348.7,426.2,8,315
344.5,426.2,9,315
347.8,428.1,10,315
643.5,202.4,1,317
625.1,200.0,2,317
640.8,202.8,3,317
285.9,587.1,1,319
274.3,597.6,2,319
293.0,579.4,3,320
293.0,581.4,4,320
266.79944,603.0111,1,322
264.9,604.8,2,322
273.2,595.2,3,323
285.9,586.4,4,323
292.5,578.6,5,324
293.0,581.8,6,324
290.6,594.0,1,326
282.9,635.7,2,326
285.9,640.2,3,326
290.6,614.1,4,326
293.0,592.2,5,327
293.0,594.2,6,327
545.8,873.8,1,329
558.6,852.4,2,329
563.5,828.6,3,329
561.3,816.7,4,329
544.7,790.5,5,329
519.3,772.9,6,329
518.1,769.0,7,329
527.3,740.5,8,329
540.3,733.3,9,329
554.2,714.3,10,329
568.7,664.3,11,329
581.9,638.1,12,329
590.5,602.4,13,329
593.5,597.6,14,329
628.9,582.1,15,329
645.1,559.5,16,329
660.9,511.9,17,329
672.5,459.5,18,329
670.4,416.7,19,329
658.4,397.6,20,329
656.5,381.0,21,329
645.3,357.1,22,329
647.0,347.6,23,329
642.6,342.9,24,329
644.7,316.7,25,329
642.4,309.5,26,329
648.8,300.0,27,329
649.0,285.7,28,329
640.5,264.3,29,329
641.5,257.1,30,329
630.7,238.1,31,329
636.0,233.9,32,329
652.7,253.2,33,329
656.0,250.0,34,329
638.4,225.6,35,329
650.3,224.7,36,329
669.4,234.7,37,329
674.1,233.3,38,329
650.3,217.9,39,329
659.9,214.1,40,329
669.4,220.0,41,329
675.6,214.3,42,329
655.1,205.3,43,329
316.8243,657.1428,1,331
321.6,650.9,2,331
324.0,652.0,3,332
323.7,652.4,4,332
326.8,647.6,5,333
328.7,646.2,6,333
328.7,650.9,7,334
326.4,650.9,8,334
333.5,643.2,9,335
335.9,641.4,10,335
341.6,645.2,11,335
345.4,647.5,12,336
343.0,652.7,13,336
340.9,647.6,14,336
338.3,646.8,15,337
333.5,647.1,16,337
321.6,648.3,17,338
324.0,645.2,18,338
322.1,647.6,19,338
328.7,644.4,20,339
331.1,640.0,21,339
338.3,638.0,22,339
378.8,639.1,23,339
405.0,643.9,24,339
409.7,648.3,25,339
412.1,643.9,26,339
426.4,643.0,27,339
428.8,646.2,28,339
430.8,642.9,29,339
440.7,642.5,30,339
443.1,645.5,31,339
450.2,642.9,32,339
514.54175,563.9881,1,341
523.8,569.0,2,341
545.5,597.4,3,342
545.5,600.7,4,342
524.1,571.7,5,342
519.3,569.2,6,343
514.5,564.5,7,343
520.0,590.5,1,345
517.7,590.5,2,345
526.5,614.3,3,346
527.3,626.2,4,346
531.5,631.0,5,346
530.1,640.5,6,346
543.1,678.9,7,346
545.4,685.7,8,347
545.5,679.0,9,347
545.5,677.7,10,348
543.5,640.5,11,348
539.6,638.1,12,348
524.1,596.0,13,348
522.2,592.9,14,349
521.7,592.4,15,349
355.1,869.0,1,351
350.9,890.5,2,351
347.8,891.7,3,351
354.9,852.5,4,351
355.7,850.0,5,352
357.3,841.4,6,352
357.3,854.5,7,352
426.1,840.5,1,354
426.4,854.3,2,354
426.4,837.7,3,354
426.1,840.5,4,354
271.6,87.9,1,356
268.8,90.5,2,356
273.9,100.1,3,356
283.5,90.8,4,356
295.4,93.4,5,356
302.5,88.7,6,356
312.1,88.3,7,356
319.2,81.7,8,356
350.2,67.1,9,356
357.3,66.8,10,356
369.2,60.0,11,356
374.0,64.4,12,356
390.7,62.0,13,356
400.2,52.8,14,356
407.3,60.0,15,356
438.3,57.6,16,356
439.9,61.9,17,356
435.5,66.7,18,357
428.7,64.3,19,357
438.3,63.5,20,357
336.1,123.8,1,359
334.6,126.2,2,359
336.6,121.4,3,360
345.4,105.1,4,360
347.8,102.6,5,361
347.8,106.0,6,361
378.75986,108.230446,1,363
379.1,111.9,2,363
383.3,102.4,3,364
381.1,104.8,4,364
383.5,102.9,5,364
385.4,100.0,6,365
383.5,102.1,7,365
385.9,100.7,8,365
387.9,95.2,9,366
390.7,91.6,10,366
391.0,95.2,11,367
388.3,98.7,12,367
392.1,88.1,13,368
393.1,87.1,14,368
396.4,81.0,15,369
400.2,74.5,16,369
407.3,68.3,17,370
407.3,70.2,18,370
381.1,104.4,1,372
378.0,111.9,2,372
381.2,109.5,3,372
385.8,97.6,4,373
390.7,91.4,5,373
391.9,88.1,6,374
400.2,74.3,7,374
395.5,88.1,8,375
393.1,91.7,9,375
407.3,68.1,10,376
407.3,70.6,11,376
381.142,169.03218,1,378
383.5,166.9,2,378
381.1,169.2,3,378
383.5,166.6,4,379
385.9,164.6,5,379
383.5,166.9,6,379
387.4,161.9,7,380
385.9,164.0,8,380
388.3,162.9,9,380
400.2,148.5,10,381
420.2,131.0,11,381
406.3,147.6,12,381
421.6,137.5,13,382
421.6,138.9,14,382
407.5,150.0,1,384
405.2,152.4,2,384
417.3,142.9,3,385
414.5,144.0,4,385
419.3,140.1,5,386
419.3,140.9,6,386
433.54904,142.54419,1,388
435.9,140.7,2,388
433.5,143.2,3,388
438.2,133.3,4,389
450.2,115.5,5,389
438.3,137.1,6,389
429.0,150.0,1,391
428.6,147.6,2,391
433.2,142.9,3,392
431.2,145.1,4,392
433.5,143.5,5,392
435.7,138.1,6,393
450.2,114.3,7,393
448.1,123.8,8,393
435.9,140.8,9,393
417.8,169.0,1,395
455.0,127.4,2,395
462.3,109.5,3,395
462.1,100.2,4,395
444.3,133.3,5,395
408.2,171.4,6,395
415.6,171.4,7,396
416.9,170.2,8,396
426.4,162.9,1,398
421.1,166.7,2,398
433.4,154.8,3,399
435.9,153.4,4,399
428.78476,160.25867,1,401
426.4,161.9,2,401
433.2,154.8,3,402
435.9,152.9,4,402
438.2,150.0,5,403
443.1,143.3,6,403
431.16693,177.79378,1,405
430.7,178.6,2,405
433.5,175.4,3,406
440.7,169.2,4,406
445.2,166.7,5,407
448.8,164.3,6,407
445.5,167.5,7,407
475.7,207.1,1,409
471.7,206.2,2,409
462.1,212.4,3,409
447.8,213.2,4,409
428.8,206.7,5,409
424.0,210.1,6,409
421.6,206.8,7,409
416.9,208.7,8,409
412.1,204.9,9,409
402.6,204.8,10,409
472.7,211.9,11,410
474.0,208.4,12,410
136.0,221.4,1,412
139.6,221.4,2,412
120.9,235.7,3,412
130.2,238.1,4,412
128.6,243.7,5,412
102.7,250.0,6,412
103.4,257.1,7,412
95.6,271.4,8,412
102.4,276.2,9,413
122.9,281.0,10,413
119.1,284.3,11,413
104.8,284.8,12,413
103.7,290.5,13,413
108.3,292.9,14,413
106.1,297.6,15,413
111.2,300.0,16,413
107.8,302.4,17,413
119.6,302.4,18,414
135.9,297.6,19,414
140.5,306.0,20,414
153.2,304.8,21,414
150.1,310.0,22,414
142.7,311.9,23,414
147.6,316.7,24,414
157.2,310.8,25,414
155.1,321.4,26,414
152.5,319.7,27,414
149.9,323.8,28,414
152.0,333.3,29,414
148.2,342.9,30,414
154.9,371.4,31,414
149.9,383.3,32,414
153.3,385.7,33,414
154.8,396.4,34,414
166.7,400.9,35,414
172.9,411.9,36,414
169.1,414.8,37,414
154.8,408.4,38,414
143.2,411.9,39,414
135.7,428.6,40,414
135.8,438.1,41,414
138.4,438.1,42,414
133.4,452.1,43,415
130.8,481.0,44,415
152.5,567.7,45,415
164.4,588.6,46,415
177.3,597.6,47,415
204.9,609.1,48,415
213.6,647.6,49,415
223.9,671.4,50,415
224.0,754.8,51,415
215.1,750.0,52,415
207.2,738.2,53,415
204.9,728.1,54,415
212.9,719.0,55,415
193.0,718.8,56,415
180.0,731.0,57,415
